provider,acronym,name,web_status,describe_score,define_score,define_bp_score,connection_score,flat_score,core_average,core_average_2dp,core_average_bp,core_average_bp_2dp,define_bp_source,weakest_metric,bp_categories,bp_language,submission_id,bp_version,bp_released,bp_url
bioportal,QUDT2-1,"Quantities, Units, Dimensions and Types (QUDT Version 2.1)",scored,9.12,3.47,3.47,2.25,10.0,6.21,6.21,6.21,6.21,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,2,2.1,2020-01-30T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/QUDT2-1
bioportal,RADLEX,Radiology Lexicon,scored,10.0,0.0,0.55,4.67,10.0,6.1675,6.17,6.305,6.3,http://www.radlex.org/RID/Definition [bioportal_definitionProperty + detected_by_name],Define,,OWL,43,4.3,2025-12-01T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RADLEX
bioportal,RADMO,RADx Metadata Ontology,no_submission,,,,,,,,,,,,,,-1,,,https://bioportal.bioontology.org/ontologies/RADMO
bioportal,RADXTT-MVREASONS,RADx Tiger Team Missing Value Reasons,scored,9.66,5.88,5.88,0.0,0.0,3.885,3.88,3.885,3.88,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,SKOS,10,0.1.2,2023-10-24T18:22:12.000-07:00,https://bioportal.bioontology.org/ontologies/RADXTT-MVREASONS
bioportal,RAO,Rheumatoid Arthritis ontology,scored,9.96,0.0,0.0,0.0,10.0,4.99,4.99,4.99,4.99,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Health;Human;Vocabularies,OWL,1,Version 1.0,2015-12-08T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RAO
bioportal,RB,RegenBase ontology,scored,9.98,6.44,6.44,0.02,10.0,6.61,6.61,6.61,6.61,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,5,1.0,2016-01-15T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RB
bioportal,RBO,Radiation Biology Ontology,scored,10.0,5.63,5.63,7.15,10.0,8.195,8.2,8.195,8.2,"same_as_strict (1.0 result, not re-checked)",Define,Biological_Process,OWL,41,2026-07-16,2026-07-23T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RBO
bioportal,RCD,"Read Codes, Clinical Terms Version 3 (CTV3) ",not_downloadable,,,,,,,,,,,,,UMLS,24,RCD99,2024-05-06T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RCD
bioportal,RCTONT,Randomized Controlled Trials Ontology,scored,8.71,2.56,2.56,2.57,10.0,5.960000000000001,5.96,5.960000000000001,5.96,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources,OWL,1,2.0,2010-11-01T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/RCTONT
bioportal,RCTV2,Read Clinical Terminology Version 2,scored,10.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,1,2015,2016-04-11T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RCTV2
bioportal,RDA-CONTENT,RDA Content type,scored,9.64,6.4,6.4,0.0,0.0,4.01,4.01,4.01,4.01,"same_as_strict (1.0 result, not re-checked)",Connection,Other,SKOS,1,,2017-10-13T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RDA-CONTENT
bioportal,RDA-ISSUANCE,RDA Mode of Issuance,scored,9.09,3.55,3.55,0.0,0.0,3.16,3.16,3.16,3.16,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,OWL,14,1.0,2026-09-18T18:12:14.000-07:00,https://bioportal.bioontology.org/ontologies/RDA-ISSUANCE
bioportal,RDAO,Rare Diseases Awareness Ontology,scored,3.44,1.24,1.24,1.05,10.0,3.9325,3.93,3.9325,3.93,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,5,3.2,2024-10-31T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RDAO
bioportal,RDFS,The RDF Schema vocabulary,scored,8.75,4.25,4.25,8.32,6.0,6.83,6.83,6.83,6.83,"same_as_strict (1.0 result, not re-checked)",Define,Vocabularies,OWL,4,1.1,2024-12-18T18:14:22.000-08:00,https://bioportal.bioontology.org/ontologies/RDFS
bioportal,RDL,RDL,scored,10.0,0.0,0.0,7.2,10.0,6.8,6.8,6.8,6.8,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,1,Generated 2013-03-28T19:01:04.897+01:00,2016-01-08T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RDL
bioportal,RDO,Reusable Biodiversity Ontology,scored,9.86,0.0,0.0,6.56,10.0,6.6049999999999995,6.6,6.6049999999999995,6.6,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,1.1,2021-06-02T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RDO
bioportal,REGN_BRO,REGN_BRO,scored,9.88,0.15,0.15,0.06,10.0,5.022500000000001,5.02,5.022500000000001,5.02,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,1,1.1,2023-01-12T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/REGN_BRO
bioportal,REGN_GO,REGN_GO,scored,10.0,6.29,6.29,7.57,10.0,8.465,8.46,8.465,8.46,"same_as_strict (1.0 result, not re-checked)",Define,Gene_Product,OWL,1,2023-01-01,2023-01-12T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/REGN_GO
bioportal,REHABO,The Rehabilitation Ontology,scored,10.0,4.97,4.97,3.4,9.0,6.842499999999999,6.84,6.842499999999999,6.84,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Health;Human,OWL,1,2026-04-22,2026-04-25T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/REHABO
bioportal,REPO,Reproductive Trait and Phenotype Ontology,scored,10.0,0.14,0.14,0.0,10.0,5.035,5.04,5.035,5.04,"same_as_strict (1.0 result, not re-checked)",Connection,Phenotype,OWL,3,1.1,2011-10-12T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/REPO
bioportal,REPOS,repository,scored,3.85,0.0,0.0,4.85,4.0,3.175,3.18,3.175,3.18,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,,2022-10-16T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/REPOS
bioportal,REPRODUCE-ME,REPRODUCE-ME,scored,9.97,2.91,3.07,0.13,10.0,5.7525,5.75,5.7925,5.79,https://www.w3.org/TR/rdf-schema/#ch_comment [bioportal_definitionProperty]; http://www.w3.org/ns/prov#definition [detected_by_name (51 uses)],Connection,,OWL,7,1.1,2019-01-14T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/REPRODUCE-ME
bioportal,RETO,Regulation of Transcription Ontology,scored,10.0,6.65,6.65,8.06,10.0,8.6775,8.68,8.6775,8.68,"same_as_strict (1.0 result, not re-checked)",Define,Biological_Process,OWL,8,2015,2015-12-16T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RETO
bioportal,REX,Physico-Chemical Process,scored,9.98,4.16,4.16,5.21,9.0,7.0875,7.09,7.0875,7.09,"same_as_strict (1.0 result, not re-checked)",Define,Physicochemical,OBO,7,1.13,2011-02-15T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/REX
bioportal,REXO,Regulation of Gene Expression Ontolology,scored,10.0,6.64,6.64,8.07,10.0,8.6775,8.68,8.6775,8.68,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,6,2015,2015-12-16T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/REXO
bioportal,RGD,RRB Group D,no_submission,,,,,,,,,,,,Biological_Process,,-1,,,https://bioportal.bioontology.org/ontologies/RGD
bioportal,RH-MESH,Robert Hoehndorf Version of MeSH,scored,10.0,0.0,0.0,0.06,10.0,5.015000000000001,5.02,5.015000000000001,5.02,"same_as_strict (1.0 result, not re-checked)",Define,Dysfunction;Health;Human;Phenotype;Vocabularies,OWL,3,2014,2014-04-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RH-MESH
bioportal,RNAO,RNA Ontology,scored,9.99,0.7,0.7,5.9,10.0,6.6475,6.65,6.6475,6.65,http://purl.org/dc/elements/1.1/description [bioportal_definitionProperty],Define,All_Organisms,OBO,4,r113,2015-08-21T18:06:31.000-07:00,https://bioportal.bioontology.org/ontologies/RNAO
bioportal,RNPRIO,Research Network and Patient Registry Inventory Ontology,scored,10.0,5.1,5.1,0.0,9.0,6.025,6.02,6.025,6.02,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources,OWL,1,1,2013-06-07T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/RNPRIO
bioportal,RNRMU,RNRMU,scored,10.0,0.0,0.0,0.0,9.0,4.75,4.75,4.75,4.75,"same_as_strict (1.0 result, not re-checked)",Define,Development,OWL,1,0.1,2014-09-30T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RNRMU
bioportal,RO,Radiomics Ontology,scored,9.96,5.09,5.09,0.0,10.0,6.2625,6.26,6.2625,6.26,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Imaging,OWL,6,2.1,2017-08-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RO
bioportal,ROADMAP,"Radiology Ontology of AI Datasets, Models and Projects",scored,10.0,6.64,6.64,3.16,10.0,7.45,7.45,7.45,7.45,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Imaging;Vocabularies,OWL,7,,2026-05-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ROADMAP
bioportal,ROCKNROLLTEST,ROCK-N-ROLL-TEST,scored,6.67,2.34,2.34,0.0,0.0,2.2525,2.25,2.2525,2.25,"same_as_strict (1.0 result, not re-checked)",Connection,,SKOS,2,,2021-03-30T18:20:43.000-07:00,https://bioportal.bioontology.org/ontologies/ROCKNROLLTEST
bioportal,ROLEO,Role Ontology,scored,10.0,0.38,0.38,0.0,10.0,5.095000000000001,5.1,5.095000000000001,5.1,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,3,Vision Release: 1.0.16,2018-03-24T18:13:32.000-07:00,https://bioportal.bioontology.org/ontologies/ROLEO
bioportal,ROO,Radiation Oncology Ontology,scored,10.0,5.17,5.17,0.19,10.0,6.34,6.34,6.34,6.34,"same_as_strict (1.0 result, not re-checked)",Connection,Development;Health;Human;Imaging;Vocabularies,OWL,8,0.5,2018-06-19T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ROO
bioportal,ROR,Research Organization Registry,scored,10.0,4.94,4.94,8.14,7.0,7.5200000000000005,7.52,7.5200000000000005,7.52,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,2.0,2026-01-23T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ROR
bioportal,ROS,Radiation Oncology Structures Ontology,scored,10.0,1.47,1.47,0.0,10.0,5.3675,5.37,5.3675,5.37,"same_as_strict (1.0 result, not re-checked)",Connection,Anatomy;Human;Imaging,OWL,6,1.2.2,2017-07-27T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ROS
bioportal,RPO,Resource of Asian Primary Immunodeficiency Diseases (RAPID) Phenotype Ontology,scored,9.99,0.0,0.0,0.0,10.0,4.9975000000000005,5.0,4.9975000000000005,5.0,"same_as_strict (1.0 result, not re-checked)",Define,Human;Immunology;Phenotype,OWL,2,Version 1.0,2012-08-14T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/RPO
bioportal,RS,Rat Strain Ontology,scored,10.0,0.09,0.09,0.1,10.0,5.047499999999999,5.05,5.047499999999999,5.05,"same_as_strict (1.0 result, not re-checked)",Define,,OBO,329,2026-09-12,2026-09-14T18:14:03.000-07:00,https://bioportal.bioontology.org/ontologies/RS
bioportal,RSA,Reference Sequence Annotation,scored,8.0,3.12,3.12,2.05,6.0,4.7925,4.79,4.7925,4.79,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Genomic_and_Proteomic,OWL,6,0.6,2014-01-31T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RSA
bioportal,RVO,Research Variable Ontology,scored,8.89,4.81,4.81,2.62,0.0,4.08,4.08,4.08,4.08,"same_as_strict (1.0 result, not re-checked)",Flat,Other,OWL,2,1.0,2019-03-21T18:15:38.000-07:00,https://bioportal.bioontology.org/ontologies/RVO
bioportal,RXNO,Name Reaction Ontology,scored,9.99,5.1,5.1,7.06,10.0,8.0375,8.04,8.0375,8.04,"same_as_strict (1.0 result, not re-checked)",Define,Chemical,OBO,41,releases/2021-12-16,2022-07-06T18:14:22.000-07:00,https://bioportal.bioontology.org/ontologies/RXNO
bioportal,RXNORM,RxNORM,scored,10.0,0.0,0.0,9.69,10.0,7.422499999999999,7.42,7.422499999999999,7.42,"same_as_strict (1.0 result, not re-checked)",Define,Health,UMLS,30,20AA_250902F,2025-11-03T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/RXNORM
bioportal,S4EHAW,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,scored,9.94,5.94,5.94,1.78,10.0,6.915,6.92,6.915,6.92,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,1,v1.1.1,2020-02-01T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/S4EHAW
bioportal,SALMO,Salmonella Serotype vocabulary,no_submission,,,,,,,,,,,,Microbial_Anatomy,,-1,,,https://bioportal.bioontology.org/ontologies/SALMO
bioportal,SALMON,Salmon Ontology,scored,9.99,5.6,5.6,5.58,10.0,7.7925,7.79,7.7925,7.79,"same_as_strict (1.0 result, not re-checked)",Connection,Fish_Anatomy;Other;Taxonomic_Classification,OWL,4,0.4.0,2024-09-04T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SALMON
bioportal,SAO,Subcellular Anatomy Ontology,scored,10.0,0.68,0.68,1.58,10.0,5.5649999999999995,5.56,5.5649999999999995,5.56,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy,OWL,3,Version 1.2,2007-07-06T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SAO
bioportal,SARSMUTONTO,Ontology for SARS-CoV-2  lineages and mutations,scored,4.35,0.0,0.0,1.49,10.0,3.96,3.96,3.96,3.96,"same_as_strict (1.0 result, not re-checked)",Define,Gene_Product;Genomic_and_Proteomic,OWL,7,1.1,2023-02-01T18:22:36.000-08:00,https://bioportal.bioontology.org/ontologies/SARSMUTONTO
bioportal,SASAP,The State of Alaska's Salmon and People Ontology,scored,9.8,1.78,1.78,7.77,9.0,7.0875,7.09,7.0875,7.09,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,2,0.3.1,2022-07-22T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SASAP
bioportal,SATO,SATO (IDEAS expAnded wiTh BCIO): workflow for designers of patient-centered mobile health behaviour change intervention applications,scored,9.99,6.56,6.56,0.43,10.0,6.745,6.74,6.745,6.74,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,2,v2,2022-11-17T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SATO
bioportal,SATUSEHATTHESIS,SatuSehatThesis,scored,8.6,0.0,0.0,0.0,0.0,2.15,2.15,2.15,2.15,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources,SKOS,1,,2024-11-11T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SATUSEHATTHESIS
bioportal,SBO,Systems Biology Ontology,scored,9.99,6.52,6.52,0.0,10.0,6.6274999999999995,6.63,6.6274999999999995,6.63,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,OWL,663,28:08:2021 03:13,2023-05-16T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SBO
bioportal,SBOL,Synthetic Biology Open Language Visual Ontology,scored,9.76,6.08,6.08,4.58,9.0,7.355,7.36,7.355,7.36,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OBO,2,unknown,2013-04-26T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/SBOL
bioportal,SCDO,Sickle Cell Disease Ontology,scored,10.0,6.44,6.44,4.49,10.0,7.7325,7.73,7.7325,7.73,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources,OWL,21,2021-04-15,2021-05-06T18:30:09.000-07:00,https://bioportal.bioontology.org/ontologies/SCDO
bioportal,SCHEMA,Schema.org core and all extension vocabularies,scored,9.99,6.23,6.23,8.13,10.0,8.5875,8.59,8.5875,8.59,same_as_strict,Define,Vocabularies,OWL,6,30.1,2026-09-15T18:20:04.000-07:00,https://bioportal.bioontology.org/ontologies/SCHEMA
bioportal,SCIO,Spinal Cord Injury Ontology,scored,9.23,0.67,0.67,0.78,10.0,5.17,5.17,5.17,5.17,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Experimental_Conditions;Neurologic_Disease;Neurological_Disorder,OWL,2,1,2017-09-19T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SCIO
bioportal,SCO,Study Cohort Ontology,scored,8.32,4.12,4.12,6.24,10.0,7.17,7.17,7.17,7.17,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Health,OWL,5,1.1.0,2019-04-18T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SCO
bioportal,SCO-U,Sustainability Core Ontology - Segment U,scored,10.0,6.99,6.99,5.4,9.0,7.8475,7.85,7.8475,7.85,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,5,Version 1.1.0. ; segment U.,2025-10-17T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SCO-U
bioportal,SCO_V1,Sustainability Core Ontology,scored,9.88,6.95,6.95,5.5,9.0,7.8325000000000005,7.83,7.8325000000000005,7.83,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,5,Version 1.1.0. ; segment B.,2025-10-11T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SCO_V1
bioportal,SD3,Simulation Delivery and Documentation Deviations,scored,10.0,4.39,4.39,0.0,10.0,6.0975,6.1,6.0975,6.1,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,1,1.0,2015-04-27T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SD3
bioportal,SDO,Sleep Domain Ontology,scored,9.94,3.48,3.48,4.05,9.0,6.6175,6.62,6.6175,6.62,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human;Neurologic_Disease;Neurological_Disorder;Phenotype,OWL,4,"Last modification: Feb. 11, 2013 Sivaram Arabandi",2015-06-23T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SDO
bioportal,SDOED,Social Determinants of Education Ontology,scored,0.0,0.0,0.0,6.99,10.0,4.2475000000000005,4.25,4.2475000000000005,4.25,"same_as_strict (1.0 result, not re-checked)",Describe,,OWL,1,V1,2024-10-13T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SDOED
bioportal,SDOHO,social determinants of health ontology-TaoLab,scored,9.69,2.44,2.44,1.91,10.0,6.01,6.01,6.01,6.01,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,2,SDoHO_1216,2024-02-22T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SDOHO
bioportal,SEDI,Semantic DICOM Ontology,scored,9.99,0.0,0.0,4.58,9.0,5.8925,5.89,5.8925,5.89,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,6,0.6 alpha,2015-06-10T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SEDI
bioportal,SENSO,Sensitive Data Ontology,scored,8.0,5.29,5.29,0.0,7.0,5.0725,5.07,5.0725,5.07,"same_as_strict (1.0 result, not re-checked)",Connection,Other;Vocabularies,OWL,1,Version 0.1.0,2021-10-13T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SENSO
bioportal,SEP,Sample Processing and Separation Techniques Ontology,scored,9.96,6.2,6.2,7.7,10.0,8.465,8.46,8.465,8.46,"same_as_strict (1.0 result, not re-checked)",Define,,OBO,5,1.070708,2015-08-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SEP
bioportal,SEPIO,Scientific Evidence and Provenance Information Ontology,scored,10.0,4.81,4.81,3.94,9.0,6.9375,6.94,6.9375,6.94,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,7,2023-06-13,2023-06-29T18:29:17.000-07:00,https://bioportal.bioontology.org/ontologies/SEPIO
bioportal,SEPON,Sepsis Ontology,scored,9.99,0.0,0.0,0.01,10.0,5.0,5.0,5.0,5.0,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,2,V1.0.0,2024-05-14T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SEPON
bioportal,SHEDDING-HUB,Pathogen and Biomarker Shedding,scored,9.92,0.88,0.88,8.56,4.0,5.84,5.84,5.84,5.84,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Human,SKOS,3,0.2.0,2025-05-20T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SHEDDING-HUB
bioportal,SHR,Student Health Record Ontology,scored,10.0,3.13,3.13,0.0,10.0,5.7825,5.78,5.7825,5.78,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,3,1.1,2011-09-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SHR
bioportal,SIBO,Social Insect Behavior Ontology,scored,9.98,2.09,2.09,6.49,10.0,7.140000000000001,7.14,7.140000000000001,7.14,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,2,,2024-11-13T18:15:00.000-08:00,https://bioportal.bioontology.org/ontologies/SIBO
bioportal,SIMM,In Silico Methodologies Ontology for MAATrica metric,scored,9.97,0.07,0.07,0.0,10.0,5.01,5.01,5.01,5.01,"same_as_strict (1.0 result, not re-checked)",Connection,Chemical;Molecule;Protein;Vocabularies,OBO,1,,2024-04-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SIMM
bioportal,SIMON,Simple Measurement Ontology,parse_failed,,,,,,,,,,,,Vocabularies,OWL,1,1.0,2021-05-07T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SIMON
bioportal,SIO,Semanticscience Integrated Ontology,scored,9.99,5.71,5.71,2.21,10.0,6.9775,6.98,6.9775,6.98,"same_as_strict (1.0 result, not re-checked)",Connection,All_Organisms;Biological_Process;Biomedical_Resources;Cell;Cellular_anatomy_;Chemical;Gene_Product;Genomic_and_Proteomic;Molecule;Phenotype;Physicochemical;Protein;Subcellular;Subcellular_anatomy;Taxonomic_Classification;Vocabularies;Yeast,OWL,95,1.61,2010-03-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SIO
bioportal,SITBAC,Situation-Based Access Control Ontology,scored,5.39,0.29,0.29,7.02,10.0,5.675,5.68,5.675,5.68,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,3,1.3,2010-01-05T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/SITBAC
bioportal,SK,Digital Forensic,scored,8.84,0.0,0.0,0.0,10.0,4.71,4.71,4.71,4.71,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,,2019-11-28T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SK
bioportal,SLEEP,SLEEP ontology,scored,9.9,0.0,0.0,0.0,10.0,4.975,4.97,4.975,4.97,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,1,1.0,2024-12-04T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SLEEP
bioportal,SLSO,Space Life Sciences Ontology,scored,10.0,5.36,5.36,2.96,10.0,7.08,7.08,7.08,7.08,"same_as_strict (1.0 result, not re-checked)",Connection,Biological_Process;Experimental_Conditions;Health;Human,OWL,16,2025-12-11,2025-12-11T18:19:05.000-08:00,https://bioportal.bioontology.org/ontologies/SLSO
bioportal,SL_DIS,Sleep Disorders ,scored,4.47,2.25,2.25,6.48,10.0,5.8,5.8,5.8,5.8,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,2,2.0,2025-08-25T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SL_DIS
bioportal,SMASH,SMASH Ontology,scored,2.29,0.0,0.0,0.41,10.0,3.175,3.18,3.175,3.18,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,6,,2015-06-02T18:14:47.000-07:00,https://bioportal.bioontology.org/ontologies/SMASH
bioportal,SNMI,"Systematized Nomenclature of Medicine, International Version",scored,10.0,0.0,0.0,8.01,10.0,7.0024999999999995,7.0,7.0024999999999995,7.0,"same_as_strict (1.0 result, not re-checked)",Define,,UMLS,24,2024AA,2024-05-06T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SNMI
bioportal,SNOMEDCT,"SNOMED CT, US Edition",not_downloadable,,,,,,,,,,,,Health,UMLS,32,2025_09_01,2025-11-03T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/SNOMEDCT
